reg_code	age	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	2022	2023	2024
246	20	0.000400196008469574	0.000394154058535941	0.000384773643176747	0.000378484416658347	0.000366677228967133	0.000363437723273239	0.000357950730695756	0.000351653851490997	0.000346344765643782	0.000340252052414169	0.000334690543020449	0.000328802844687557	0.000320164926420967	0.000314995224557254	0.000303727757616574	0.000298664209958267	0.0002928633311075	0.00029041185926271	0.000287577732379598	0.000282569548525494	0.000280125175104921	0.000274880432853252	0.00027243066167238	0.000267202084436873	0.000264595115791946	0.000259860712105449	0.000259629282422077	0.00025704107753375	0.000251848104486413	0.00025198372442778	0.00025704107753375	0.000262451767159667	0.000259844436412576
246	21	0.000422643812247311	0.000416124083342132	0.00040600624853327	0.000399225630402716	0.000386502626566363	0.00038301340958294	0.000377105021656353	0.000370326998179356	0.000364614311599231	0.000358060794085161	0.000352080902098312	0.000345752658019931	0.000336472919365077	0.000330921711847717	0.00031882971346352	0.000313398807485404	0.000307179561049801	0.000304552094647002	0.000301515108401997	0.000296144953378642	0.000293508477474908	0.000287872646837926	0.000285239477248905	0.000279637047732037	0.000276847379323778	0.000271790293651664	0.000271541633088043	0.000268778646089214	0.000263245191416445	0.00026338840991078	0.000268778646089214	0.000274547402952757	0.00027176284250837
246	22	0.000424676949878292	0.000418085180927707	0.000407856832102697	0.000401003041624071	0.000388144714487566	0.00038461884498021	0.000378648851645565	0.000371800876741332	0.000366029841897538	0.000359410085464575	0.00035337041362929	0.000346979606648323	0.000337609453241092	0.000332004929200883	0.000319798843496008	0.000314317633519512	0.0003080415117557	0.000305390255046724	0.000302325948932747	0.000296906498553672	0.000294241419854555	0.000288550457000191	0.000285891331370475	0.000280238697906916	0.000277425095950332	0.000272327238789175	0.000272076156976501	0.000269291364846626	0.000263717171908021	0.000263861073993146	0.000269291364846626	0.000275103557860068	0.000272296686963666
246	23	0.000420934580618183	0.000414280875279924	0.000403960277098582	0.00039704734641408	0.000384083998344962	0.000380530709239094	0.000374515667168382	0.000367618182335075	0.000361807248344687	0.000355143815471755	0.000349066275875487	0.000342637494506008	0.000333215638279445	0.000327582494965829	0.000315320212641157	0.000309816567082186	0.000303516940093018	0.000300856465160419	0.000297782037714122	0.000292341846841536	0.000289653771321447	0.000283931226695465	0.000281256795019188	0.000275586268582952	0.000272766879126694	0.000267666173945715	0.000267413741415196	0.000264628780890236	0.000259062807838619	0.000259205418590615	0.000264628780890236	0.000270435256115723	0.000267627229653244
246	24	0.000421604710344974	0.000414838645257894	0.000404347084632892	0.000397321941109241	0.000384153269580043	0.000380544885804154	0.000374437763652223	0.0003674365498704	0.00036153979504107	0.000354779746666061	0.00034861578818995	0.000342097392083131	0.00033254761013974	0.000326839960556761	0.000314420751602805	0.000308849073237316	0.000302473445627845	0.000299781483282112	0.000296671125806232	0.000291165046927359	0.00028843385388786	0.000282634003629281	0.00027992301823219	0.000274187113101651	0.000271337817998473	0.000266189358805316	0.000265933562881314	0.000263123697509405	0.000257515066384708	0.000257657875915953	0.000263123697509405	0.000268977088359381	0.000266143122062198
246	25	0.000438581074209711	0.000431288775017759	0.000419989803097139	0.00041242995755924	0.000398272141069683	0.000394395773192365	0.000387838144176242	0.000380325255951324	0.000374001577799797	0.000366756720396922	0.000360155074033747	0.000353178439952023	0.000342966066990267	0.000336867474745984	0.000323611084783989	0.000317669958973331	0.000310876359535861	0.000308009474929585	0.000304698174081916	0.00029883093639658	0.000295895111233567	0.000289695884427798	0.000286797303134824	0.000280693940865613	0.000277668488622893	0.000272217208544543	0.000271943955412225	0.000268971723999126	0.000263056336899513	0.000263204793814558	0.000268971723999126	0.000275151290384071	0.000272151513014463
246	26	0.00046106761890728	0.000453020178611251	0.000440564680500278	0.00043224038918354	0.000416671636375233	0.000412413757405415	0.000405215518028192	0.000396976209441457	0.000390047415890534	0.000382116522625097	0.000374896585594152	0.000367273756459043	0.00035612914313958	0.00034948174362397	0.000335053383141075	0.000328596560927978	0.000321220697797217	0.000318110514706999	0.000314520007998822	0.000308150713001637	0.000304927718215711	0.000298172186987666	0.000295012470681823	0.000288401292690095	0.000285133369108921	0.000279267468796862	0.000278970026885525	0.000275776045823551	0.000269444244665903	0.000269600077422777	0.000275776045823551	0.000282399679551998	0.000279173063269885
246	27	0.000458434086469816	0.000450492993509266	0.00043819997084012	0.000429982794905724	0.000414611125273064	0.000410406391617133	0.000403297244623871	0.000395158732534784	0.000388313708742168	0.000380477563429786	0.000373342804676154	0.000365808771231259	0.000354791827923806	0.000348219334815812	0.000333950260652297	0.000327563216972552	0.000320265894048435	0.000317188448343357	0.000313635449839495	0.000307333769182336	0.000304150396604221	0.000297470396089538	0.000294346139359704	0.000287802807176852	0.000284567005245007	0.000278755368771103	0.000278461193827228	0.00027529608911545	0.000269017723663358	0.000269172709843139	0.00027529608911545	0.00028186240635663	0.000278665431883358
246	28	0.000494214776376844	0.000485165314783296	0.000471174676872338	0.00046183530389336	0.000444392104594289	0.000439627156812604	0.000431577237503792	0.00042237177241107	0.000414637812773817	0.000405793662573291	0.000397750237165893	0.000389266295925085	0.000376878476392175	0.00036949864769513	0.000353504624052194	0.000346358114088752	0.00033820291361226	0.000334766875076505	0.000330802259724486	0.000323762241542013	0.000320162954886492	0.000312670683767202	0.000309165682405625	0.000301875841634935	0.000298282295501821	0.000291855334266469	0.000291525939614591	0.000288031182441215	0.000281129328132355	0.0002812959993779	0.000288031182441215	0.000295261168030009	0.000291727402634915
246	29	0.000530565495413973	0.000520963058983354	0.000506113372087778	0.000496197682991966	0.000477671772753258	0.000472609595557642	0.00046405607363232	0.000454272424657604	0.00044605077790963	0.000436646732829887	0.000428092022588616	0.000419066600197094	0.000405883988567745	0.000398028276489352	0.000380996536322867	0.000373383458677998	0.000364693589034258	0.000361031547008414	0.000356805614521497	0.000349303320439504	0.000345477033954262	0.000337499088318365	0.000333767020158117	0.00032599377965344	0.000322159407731349	0.000315295722429024	0.000314944837777003	0.00031121137273525	0.000303831343500772	0.000304010380978639	0.00031121137273525	0.000318939630152531	0.000315165352728261
